id,episodeNumber,title,overview,stillPath,season_id,videoUrl
2769533,1012,Picking Wild Plants and Clovers (2),"Conan and the Detective Boys encounter a case while picking wild plants in the mountains. The body wasn't in the photo they took by the car when the arrived, and the prime suspect, the victim's own fiance Zenda Maika, has an alibi. The police discover a new suspect at the victim's villa. Meanwhile, Conan finds the Clover Ayumi was looking for...",/iDJzm6XfwXl6vgAonJ9JfxyBzMw.jpg,42543,https://vidsrc.to/embed/tv/30983/1/1012
2769534,1013,The Man Who Loved Too Much,"While Conan and Kogoro are heading to the store to go grocery shopping, they find a crowd in front of a house they're passing by. In the middle of a badly ransacked room is a man bleeding from the head. According to the couple that lives in the house, they happened to run into the man, who was a thief. They apparently killed him when he attacked them and they fought back. It seems like a clear case of self defense, but...",/lOiI67qnLHDN0wbcenTAPmRZ8my.jpg,42543,https://vidsrc.to/embed/tv/30983/1/1013
2769535,1014,The Novelist Known as the Demon King,"While walking through a residential neighborhood in Beika City, Conan and Kogoro come across a crowd of police and onlookers in front of a mansion. The mansion is the home of popular novelist Tawake Shintaro, who was found shot dead. Though there was a gun in the study where the murder took place, there are no witnesses. The body was discovered by his apprentices Akaike Naoya and Degawa Miyuki. He additionally had apprentices Bito Ryunosuke and Chigasaki Haruo for a total of four. While questioning the them, the police learn that Degawa's apprentices wrote his books and they resented him...",/xmxB4hdYwy23JCwHcguR9CUk8i1.jpg,42543,https://vidsrc.to/embed/tv/30983/1/1014
2769536,1015,Stakeout,"The Detective Boys follow Detective Chiba after they see him purchasing a large amount of food at the convenience store. He enters an ordinary apartment building. The kids wonder if he's come to visit a friend, but Conan explains that the building is new and deduces that Detective Chiba must be conducting a stakeout here. They follow him inside, where they find Detective Takagi as well. The Detective Boys ask to stay until the professor can come pick them up and learn that the police are staking out this building because of the jewelry store robbery that occurred the previous week.",/cOKr1wGsPxZ9pzLDZYQq5YViMQK.jpg,42543,https://vidsrc.to/embed/tv/30983/1/1015
2769537,1016,The Monorail Sniper Case (1),"While riding a monorail to the bay coast, Conan and Kogoro witness another rider being shot and injured by a sniper. The monorail makes an emergency stop, and the two of them track down the culprit, eventually arriving at the apartment believed to be the shooting location. They don't find the culprit there, but a forensics team determines that the shot was indeed fired from that room, which is also the scene of another murder. However, the bullet extracted from the victim at the hospital is a Tokarev cartridge not suitable for sniping...",/81zvbb16j3vB3pfA80WDMZ569gV.jpg,42543,https://vidsrc.to/embed/tv/30983/1/1016
2769539,1017,The Monorail Sniper Case (2),"A passenger on the monorail Conan and Kogoro are riding is shot and injured. Their pursuit of the culprit leads them to an apartment, but the culprit they discover there has fled to Toto Market. At the market they find a bound and gagged employee. The culprit stole the employee's possessions and is up to something...",/4zogPmmXF3BmFTFesDO32Rj6Rj5.jpg,42543,https://vidsrc.to/embed/tv/30983/1/1017
2769540,1018,The Antique Tray Can't Be Hidden (1),"Conan is invited to Agasa's house, where learns that the professor is hoping to make a fortune selling an antique dish. Meanwhile, Haibara is anxious about Sera, who is keeping watch from in front of the house. Sera has come to check things out after being told by Ran and Sonoko that Haibara is mature for her age. Okiya shows up as well, and together they go to see the appraiser, but...",/wZ1j2Gw8EH8xAQFnHA8CI96IAHW.jpg,42543,https://vidsrc.to/embed/tv/30983/1/1018
2769541,1019,The Antique Tray Can't Be Hidden (2),"Antique appraiser Nishitsu Hogen is stabbed to death with a spear. At the crime scene are securities company employee Tojima Motoyuki, former real estate company president Chono Kinji, and art museum director Sakamaki Suzue, all of whom came to have their black lacquer trays appraised. Professor Agasa recalls what happened when Nishitsu was still alive... Meanwhile, Sera is curious about one of Okiya's behaviors.",/nawlOF94SjiRLswF3QgCkn4JXFX.jpg,42543,https://vidsrc.to/embed/tv/30983/1/1019
2769542,1020,The Antique Tray Can't Be Hidden (3),"Appraiser Nishitsu Hogen is knocked to the ground and then stabbed to death with a spear. The police look for someone who can appraise the black lacquer trays at the crime scene but have trouble finding someone. While searching the house, the police find a box containing the dish Professor Agasa sought to have appraised. According to the housekeepers, Nishitsu said he was looking forward to seeing the surprised faces of the clients he had coming that day...",/98e7b3kojdY5a9hVp0YDeNFkQts.jpg,42543,https://vidsrc.to/embed/tv/30983/1/1020
2769545,1021,Rondo in Bad Company,"A man is found bludgeoned to death at a small park in Beika City. When Conan and Kogoro pass by, they learn that the victim Mitsumoto was a scoundrel with a bad reputation and was apparently killed the previous night around 7PM. Around that same time, Hosaka, Mitsumoto's troublemaker friend, was seen running from the park...",/y1gGylu7756iLyjeNUatvkODqge.jpg,42543,https://vidsrc.to/embed/tv/30983/1/1021
2769546,1022,The Cursed Museum,"Conan, Ran, and Sonoko visit the Ancient Oriental Culture Museum. The objects on display are replicas at this handmade museum. Ran and Sonoko are apparently here for the Egyptian god keychains that are currently popular among high school girls. Conan looks for a way to pass the time while they're engrossed in keychains...",/o6qw9rnJr0w0QRGxj6YPppdQbJP.jpg,42543,https://vidsrc.to/embed/tv/30983/1/1022
2769548,1023,The Whistling Bookstore 3,"Conan and the Detective Boys are attending author Omura Kosuke's writing class. They were introduced to him by their acquaintance Tamaki Book Cafe employee Yoshikawa Michiko. The owner of the house where the class is behind held and Omura's sponsor book collector Nojima Ryoji and his housekeeper Takeuchi Nagisa arrive. Nojima flies into a rage after reading Genta's novel, and...",/9wCk6awyOC2WQ8cSLw0IXXWmKyU.jpg,42543,https://vidsrc.to/embed/tv/30983/1/1023
2769550,1024,Ooka Momiji's Challenge (1),"Ran receives a message from Ooka Momiji. It is a request for Kudo Shinichi to solve a code. A housekeeper who worked for many years at the mansion of a wealthy man passed away, leaving her four sons a code. She loved mysteries and sent each brother a different code so they would have to work together in order to find the treasure. Immediately after the brothers shared their codes with each other, they lost contact with the eldest brother. Fearing he may have encountered trouble, they put out a request for the code to be solved and find their missing brother. Momiji is coming to Kyoto on this day in order to fill them in on the details, but...",/ilfCpg62zcFeB6qlNahGdDpNCk8.jpg,42543,https://vidsrc.to/embed/tv/30983/1/1024
2769552,1025,Ooka Momiji's Challenge (2),"At Ooka Momiji's request, Conan and Heiji solve the code left to four sons by their mother who worked for a wealthy family for many years. They arrive at Haido Harbor Warehouse 4, where they find a man on the ground bleeding from the head and three others standing around him. They are the brothers who received the code from their mother, and the dead man is the eldest brother. They were invited to the warehouse by the eldest brother, but he was already dead by the time the first brother arrived, and the other two met up with him after that. Based on the metal frame glasses on the ground nearby, Conan and Heiji believe this was a murder...",/nsZteLkOHleEVwgZ3XAmfiJZRT5.jpg,42543,https://vidsrc.to/embed/tv/30983/1/1025
2769553,1026,The Wordless Witness,"Conan, Ran, and Kogoro come across the police investigating a crime scene. The body of a woman who was bludgeoned to death in the street the previous night was discovered. Two similar incidents occured the previous week, and the police believe all three crimes were committed by the same culprit. Because they were drunk, the victims could not recall anything about the attacks, and there are no security cameras in the area. While wandering around the crime scene, Conan spots a house. Someone is observing the crime scene from the second story...",/sjrjhQ2f2emtr7iebfQLLVLvst0.jpg,42543,https://vidsrc.to/embed/tv/30983/1/1026
2769555,1027,Beyond the Curtain,"Professor Agasa, Genta, Mitsuhiko, and Ayumi are eating at a third-story restaurant in the city. While looking outside from their table, through the curtains in the window, they see the silhouettes of a man and woman enjoying a party in the apartment building across from them. However, the scene shifts, and the man appears to attack the woman. The hurry to call the police, but...",/fXQk0kBYaeGQ6H095T3HyUu3NZc.jpg,42543,https://vidsrc.to/embed/tv/30983/1/1027
2769556,1028,Ballad of the Woman Who Loved Cake,"After chatting in front of the ruined building where Western Confections Paradise plans to build its new factory, Genta, Mitsuhiko, and Ayumi discover a right hand emerging from some concrete debris. The three of them faint, and when Conan discovers them and hears what happened to them, he finds a trail of blood leading elsewhere. They believe the person whose hand they saw is alive and must have gone somewhere. They follow the trail to the Western Confections Paradise store, where they recall having a conversation a week earlier. The beautiful woman they saw then is sitting in the same seat eating the same cake now...",/5SGmkWM5dtO1ppDhR19ZarIVXFw.jpg,42543,https://vidsrc.to/embed/tv/30983/1/1028
2769558,1029,Police Academy Arc Wild Police Story CASE. Matsuda Jinpei,"It's nIghttime at the Metropolitan Police Academy. As the cherry blossoms fall, the sounds of Furuya Rei and Matsuda Jinpei duking it out echo across the premises. Even though they're attending a police academy, Matsuda dislikes Furuya's determination to become a police officer no matter what. Neither one gives any ground as their fight continues. Around 2AM, Morofushi Hiromitsu wakes from a nightmare and hears a knock on his door. Standing outside his room is Furuya, who is covered in injuries. Upon seeing him, Morofushi asks Furuya if he thinks he'll get along with the guy who did that to him. During their morning assembly, standing next to the injured Furuya and Matsuda are their classmates Morofushi Hiromitsu, Hagiwara Kenji, and Date Wataru.",/ujCJT5BQDhK8JJZwIQ0cciAktXk.jpg,42543,https://vidsrc.to/embed/tv/30983/1/1029
2769560,1030,The Blank Year (1),"While walking through a residential neighborhood in Koneru after finishing a job, Kogoro hears a scream. He follows the scream and finds a man named Esaka Ritsuo sitting on the ground. Apparently someone pushed his back while he was waiting for the signal to change and was nearly hit by a car. At the detective agency, Conan and Kogoro listen to Esaka's story. He has lost his memories from the past year and believes he may have done something to incur someone's enmity during that time...",/iluIQb9Et6MjwBHE2117pv3DCC8.jpg,42543,https://vidsrc.to/embed/tv/30983/1/1030
2769561,1031,The Blank Year (2),"Conan and Kogoro conduct an investigation in Koneru in order to find the lost memories of Esaka Ritsuo, who lived in the area for the past year. In Koneru, he's reunited with the people he spent time with, and he nearly regains his memories when he's barked at by a dog. Two days later, Conan and Kogoro head to Esaka's home with high hopes, where they learn he's been found dead.",/tAMjLCGPLX69aLD4z9quGAQDaMV.jpg,42543,https://vidsrc.to/embed/tv/30983/1/1031
2769563,1032,"Mori Ran, the Model","Conan and Ran are at the studio of Kasuga Ryuji the artist. Kasuga approached Ran in front of a department store while she was out shopping, and she has been working part time as his model. Kasuga's assistant Rokui Riko and his apprentice Komiyama Yoshio are at the studio as well. When Conan sees something shining unnaturally outside the window, he goes into the yard to investigate, where he learns something from the gardener...",/vWpAeFBjQM169QdOY1J5DW8auKQ.jpg,42543,https://vidsrc.to/embed/tv/30983/1/1032
2769564,1033,Taiko Meijin's Shogi Board (Opening Move) (1),"While the Detective Boys excitedly discuss soccer on the way home from school, Conan is thinking about a different news story. Missing professional shogi player Nishikido, who was suspected of matching fixing, was murdered and found dead. At the crime scene was a shogi board with one leg cut off. The kids are discussing the origin of the term ""yaocho"" (match fixing) featured in the article Conan was reading when Haneda Shukichi shows up. Shukichi explains that he played against Nishikido and describes his impression of the man. The Detective Boys notice Shukichi is neatly dressed and believe he's going on a date with his girlfriend Yumi, but Shukichi denies it, saying he's meeting someone important instead, and leaves. Soon afterwards, Yumi shows up following Shukichi, as ...",/zOX96acNLltfmUQSSGclQf1aDdb.jpg,42543,https://vidsrc.to/embed/tv/30983/1/1033
2769568,1034,Taiko Meijin's Shogi Board (Brilliant Move) (2),"At the apartment where Shukichi attends shogi study sessions, one of its members Genda Yasukiyo is murdered. The home of former study group member Kishida Yuhei catches fire, and his body is found inside. Meanwhile, Shukichi appears to have noticed something related to the identity of the culprit and is kidnapped. Conan meets up with Akai, and together they go to rescue Shukichi.",/xg8NFm7lNpNuCf2Iuyf3i5pHf3B.jpg,42543,https://vidsrc.to/embed/tv/30983/1/1034
2769569,1035,Taiko Meijin's Shogi Board (Checkmate) (3),"At the apartment where Shukichi attends shogi study sessions, Genda Yasukiyo, one of the group's members, is murdered. The home of former study group member Kishimoto Yuhei catches fire, and his body is found inside. Meanwhile, Shukichi seems to have noticed a clue to the culprit's identity and is kidnapped. Conan meets up with Akai, and together they go to rescue Shukichi.",/lRFeyvTLAUskkLyXotw9axDXatM.jpg,42543,https://vidsrc.to/embed/tv/30983/1/1035
2769571,1036,Whiteout (1),"Professor Agasa brings Conan, Ayumi, Mitsuhiko, and Genta to a snowy mountain in the winter to go skiing. On their way to the ski resort, they meet drug manufacturing company president Ishibashi Kengo and doctor Yokoyama Takeru when they discover their car stuck in the snow and help them get unstuck. Apparently they are on their way to go sport hunting. They part ways after exchanging contact information, but a suspicious car follows along after them...",/5zXkyjOSfz9LvlQgphs7ab1GUFs.jpg,42543,https://vidsrc.to/embed/tv/30983/1/1036
2769573,1037,Whiteout (2),"Ayumi witnesses medicine manufacturing company president Ishibashi Kengo murdering Dr. Yokoyama Takeru at a ski resort. Ishibashi realizes what happened, and he attempts to chase down Conan, Ayumi, Mitsuhiko, and Genta. As they are fleeing from him, they end up off the ski trail and must walk through the snow, where they encounter two of Ishibashi's goons waiting for them. Though they use their sled to escape their pursuers, the goons meet up with Ishibashi and resume their search for the Detective Boys. The kids end up at a cabin. As Conan is using his phone in an attempt to make contact with the outside world, he manages to get in touch with Professor Agasa, but...",/rQqCF9D0xthLSKR2STn962PSiAW.jpg,42543,https://vidsrc.to/embed/tv/30983/1/1037
2769574,1038,Police Academy Arc Wild Police Story CASE. Date Wataru,"Furuya and Date fight one another during their arresting techniques class. When Date wins, he asks Furuya why he didn't go after his weak point and that he must be stronger than anyone else if he wants to carry out justice. That night, Furuya contemplates Date's words while lying in bed alone. Morofushi arrives at Furuya's room to inform him he's going out. Furuya says he doesn't need anything when Morofushi asks but remembers shortly afterwards that he's out of toothpaste. He exits his room to ask Morofushi, Hagiwara, and Matsuda to pick some up, but they're already gone, so Furuya heads to the convenience store alone. He finds Date outside, who tells him about a past incident with his father...",/c3Ng9ugK1zlosd5FUTvxscAtdRC.jpg,42543,https://vidsrc.to/embed/tv/30983/1/1038
2769575,1039,The Flying Jack-o'-lantern,"Conan arrives at Cafe Poirot because Ran and Kogoro are going out, where he finds store employee Azusa making jack-o'-lanterns for Halloween. While helping her, Conan learns everyone is talking about the recent discovery of some jack-o'-lantern ghosts. Just then, three men and women hurry into the store, claiming their pumpkins have been stolen...",/a6nF9PkIX2RQ97h4fQirNAInuCj.jpg,42543,https://vidsrc.to/embed/tv/30983/1/1039
2769576,1040,The Case of Ayumi's Illustrated Diary 2,"Conan, Ayumi, Mitsuhiko, and Genta go out for a drive in Professor Agasa's car. On their way home, they pass a building with an unnaturally flickering light in a third-story office. Deciphering the Morse code for SOS, they head to the office, where they find a tied up motorcycle deliveryman. He claims a bomb has been planted in the room, and the hurriedly flee the scene.",/dzcKPPMZpIupkP7Fue2RL30vPar.jpg,42543,https://vidsrc.to/embed/tv/30983/1/1040
2769578,1041,The Unstated Alibi,"An old woman is pushed down the stone steps of a temple in Beika City. She claims she was pushed by a young woman, but there is no other information about the case. In the crowd is a man staring at the old woman. The police speak with him, but he suspiciously claims he doesn't know anything about the incident and leaves. He seems to have witnessed what happened, but for some reason he can't speak about it...",/5dZjceapRz8hpkaV2cy8YT3utpy.jpg,42543,https://vidsrc.to/embed/tv/30983/1/1041
2769579,1042,Police Academy Arc Wild Police Story CASE. Hagiwara Kenji,"Hagiwara, Furuya, Date, and Morofushi spot an RX-7FD3S at the police academy. It's apparently Hagiwara's favorite model, and he overwhelms Instructor Onizuka with an impassioned speech when the instructor exits the car. However, the car belongs not to Onizuka but a senior cop who died on duty. The deceased cop's daughter wants to become a police officer, and Onizuka is holding onto the car until then. Later, during heavy equipment training, they discuss Hagiwara's earlier behavior. Hagiwara knows a lot about cars because his family ran an auto repair shop. However, his family's shop was forced to close, and he explains that he's trying to become a police officer because the police force will never go bankrupt. After training, a man approaches Hagiwara and Matsuda...",/6QjNCW0mHYJRCoU3RHuDQKo1oN.jpg,42543,https://vidsrc.to/embed/tv/30983/1/1042
2769580,1043,The Figure of Revenge,"The Detective Boys arrive at the apartment of Mitsuhiko's acquaintance. He creates figures with the members of his university club and has agreed to show his club's figures to the kids. The kids are shown around the studio, but one of the club members is unhappy about it from start to finish. His mood is apparently related to the contest to which they're planning to submit the figure they're currently working on...",/mqpNnObYYB74ZSV3inE8ha7poLJ.jpg,42543,https://vidsrc.to/embed/tv/30983/1/1043
2769582,1044,The Deadly Pork Soup Signal,"Conan and Kogoro see a patrol car parked in front of the apartment building they happen to pass by. Inside the building, a woman who lives alone was found dead. Three sets of fingerprints were found at the crime scene. The first set belongs to the man she was dating, and the second set belongs to the owner of the bar she worked at. The police have no record of the final set. Since there are no signs of forced entry, the police believe she was killed by an acquaintance.",/pNB83Xjw1QP8MSHn3bDE4q9lYRv.jpg,42543,https://vidsrc.to/embed/tv/30983/1/1044
3734502,1045,The Birthday Party of Divine Punishment (1),"Conan, Ran, Sonoko, and Sera are invited to their classmate Sekizawa Yumi's birthday party. Because her older sister Sekizawa Remi the model's birthday is one day earlier, their joint birthday party is attended by numerous celebrities, Remi's manager Kushiyama Mitomu, Remi's classmate and pastry chef Hatsune Tsuguo, and hair and makeup artist Hanasaki Mizutoshi. Conan, who has trouble speaking due to the cold sore he developed several days earlier, takes out a pill case so he can take some medicine before the party starts when he's spotted by Sera. Inside the case is the APTX-4869 antidote Haibara gave him during his school trip...",/9kKVZZXpOC4w2P7fgLi6GW62OOs.jpg,42543,https://vidsrc.to/embed/tv/30983/1/1045
3762458,1046,The Birthday Party of Divine Punishment (2),"Conan, Ran, Sonoko, and Sera attend the birthday party of their classmate Sekizawa Yumi and her older sister and model Sekizawa Remi. During the party, while the restaurant lights have been turned off for a slideshow, hair and makeup artist Hanasaki Mizutoshi, who had been hitting on the Sekizawa sisters, can be heard groaning in pain. When the lights come on, Hanasaki's dead body is on the floor. Furthermore, the words ""divine punishment"" have been written on his forehead... Meanwhile, Sera recalls the day her mother Mary was turned into a child.",/8WAKni7LkfpVgXK9VlDVvnR5Qqi.jpg,42543,https://vidsrc.to/embed/tv/30983/1/1046
3762459,1047,The Red Sheep's Eerie Game (1),"A man arrives at the Mori Detective Agency claiming his girlfriend has been kidnapped by a red sheep. The man received a threatening message, but for some reason, there was no demand for a ransom. Upon seeing the sheep, Conan and Ran feel like they once saw the same sheep a long time ago. Kogoro and the client head to the park at night, but... Meanwhile, curious about the red sheep, Conan and Ran head to the park as well.",/idugTkDCdq0gRbRkU6pAr2Hvw56.jpg,42543,https://vidsrc.to/embed/tv/30983/1/1047
3762460,1048,The Red Sheep's Eerie Game (2),"While Kogoro is investigating the false kidnapping of the Red Sheep game meant to test a boyfriend's courage and love, Conan and Ran run into someone wearing a red sheep costume in the street at night. After the red sheep departs, they find the body of restaurant La Mucho owner and head cook Wakabayashi Tetsusaburo. Because the restaurant is also the workplace of Takigawa Ami, who set up the false kidnapping, and her boyfriend Beppu Ryota, they believe the incidents are related and visit the restaurant. While asking about alibis, they learn that since several weeks ago, videos featuring a red sheep pranking couples and running away have been getting a lot of attention on a video sharing site. Meanwhile, the police searching Wakabayashi's home discover a threatening message on his computer...",/xqBGbqMDhRgzXX47lPsDxehS01i.jpg,42543,https://vidsrc.to/embed/tv/30983/1/1048
3803925,1049,The Threat to Megure's Police Career,"The body of a man is discovered at an abandoned construction site within the metropolitan area. Brought to the scene by an anonymous call, judging by the condition of the body, the police believe the murder took place elsewhere. Meanwhile, unable to get in touch with the man's family, a local police officer is sent to the victim's home. The safe within the ransacked home has been left open, and an ornament with blood and hair stuck to it is found on the floor. After examining the scene, the police determine the crime took place here and begin their investigation. Two days later, the police identify a man who persistently hounded the victim. Inspector Megure is shocked when he hears his name. It is a man with a grudge against him due to something that happened three years earlier. Inspector Megure risks his own career to arrest him, but...",/a5TzcVqZzo2OuMVQQ70rO3t850N.jpg,42543,https://vidsrc.to/embed/tv/30983/1/1049
3827924,1050,Intrigue at Morikawa Mansion (1),"Conan and Ran accompany Kogoro to the mansion of a client, soft-serve ice cream maker Morikawa Yuzan. Yuzan has cancer and not long left to live, and asks Kogoro to advise him on distributing his legacy. At the mansion are his heirs and sons Moriakwa Yuichiro, Morikawa Yujiro, and Morikawa Yuzaburo, as well as Oi Hiroki the lawyer and Shito Yuka the chief butler. The brothers won't stop talking about the inheritance, and each one is desperate to get his hands on their father's legacy...",/sfxuwSNsiNxsQRtvmX1wph22dX4.jpg,42543,https://vidsrc.to/embed/tv/30983/1/1050
3837874,1051,Intrigue at Morikawa Mansion (2),"Conan and Ran accompany Kogoro to the mansion of a client, soft-serve ice cream maker Morikawa Yuzan. Yuzan has cancer and not long left to live and asks Kogoro to evaluate his three potential heirs. His third son Morikawa Yuzaburo is found dead inside a locked room. Furthermore, his second son Morikawa Yujiro, who had been missing since the previous day, is found dead inside the soft serve tank. His eldest son Morikawa Yuichiro breaks down, saying he's next, and locks himself inside his room.",/cvz2SSOO87QF6hy78eZlAI3BgKf.jpg,42543,https://vidsrc.to/embed/tv/30983/1/1051
3848342,1052,The Detective Boys' Test of Courage,"Conan and the Detective Boys are hanging out at Professor Agasa's house watching ""Softie Sadao and Scaredy-cat Toshiko Visit Haunted Locations"" paranormal videos on a streaming site. Conan and Haibara accompany the other three to an abandoned hospital so they can film their own ghost video at a haunted location. They begin filming as they head towards the locked room on the third floor said to be inhabited by a ghost. Apparently there are a variety of spooky rumors regarding this location...",/3H3hkcodygaHbM0AEbRQLMVfBke.jpg,42543,https://vidsrc.to/embed/tv/30983/1/1052
3860068,1053,The Spark That Fell on the Ranch (1),"Conan, Ayumi, Mitsuhiko, Genta, and Haibara are on the bus with Kobayashi-sensei and Wakasa-sensei to Hatoyama Ranch to collect the new chickens they'll be caring for at school. Also on the bus are Hitsuka Junya, Nanbu Takashi, and Kano Shogo, who are headed to the same ranch. They are apparently going there to gather information and conduct research. There's trouble on the bus, but Amuro saves the day. Amuro seems to have business at the ranch as well...",/3lGpNz7tesUuUjJ9zvEXPyLHCBh.jpg,42543,https://vidsrc.to/embed/tv/30983/1/1053
3860070,1054,The Spark That Fell on the Ranch (2),"Conan and his companions head to a ranch to pick up some chickens for their grade school and get dragged into a dangerous situation. A man claiming to be the ranch owner's younger brother takes Ayumi hostage and locks Conan, Amuro, Mitsuhiko, and Kobayashi in the basement beneath the office. There they find the body of the ranch owner and Kazami Yuya. Conan successfully gets in touch with Haibara and the others above ground, but... What are the objectives of the three men visiting the ranch and the owner's younger brother?",/8DTuS1Vyad2nU3QFaDVXFKrt1ld.jpg,42543,https://vidsrc.to/embed/tv/30983/1/1054
3893507,1055,The Ghost's Revenge,"Conan and Kogoro meet a manager of an accounting firm at the hospital who's been told he has six months left to live. Also with him are his wife and secretary, and it seems as though he plans to make the most of his remaining time. However, several days later, he's found murdered in his home. That morning, his wife and secretary went out to run an errand at his request. When they returned that evening, they found him dead in the bathroom. Just then, the man's friend comes running in.",/yFOcGD09GavmLSr9Gwc4PTDiJqm.jpg,42543,https://vidsrc.to/embed/tv/30983/1/1055
3947368,1056,I Want My Husband Back,"Conan and Kogoro see a news story on TV about the disappearance of traffic accident victim Butsumaru Daijiro. Mori Fusae, the woman who witnessed the accident, handed over Butsumaru's driver's license to the police, but Inukai Hajime, the man who caused the accident, vanished after saying he would take Butsumaru to the hospital. Meanwhile, the Mori Detective Agency receives a phone call from Butsumaru's wife Emiko, who hires Kogoro to find her husband and bring him back safe...",/nOHV116Nl5NTTKmD5cv8x2EADeQ.jpg,42543,https://vidsrc.to/embed/tv/30983/1/1056
3960116,1057,Bad Guys,"Conan hears two women scream while on the way to the park with Genta and Mitsuhiko. They go to the house where they heard the screams, where they see Hirasawa Kaori and Hirasawa Seiko, who have fallen down some stairs. From their conversation with Hirasawa Ryoji, who arrives shortly afterwards, they learn the women are his wife and mother-in-law, and he is the family's son-in-law. It seems as though all they do is cause trouble for Ryoji. Later, Conan and his friends see Ryoji struggling near the park. According to Ayumi, her neighbors have been talking about the Hirasawa family...",/zsCwAbfI9thf5oaMGxbvv9Dugu1.jpg,42543,https://vidsrc.to/embed/tv/30983/1/1057
3972126,1058,The Man Who Camped Out at the Police Station,"Kogoro spots Inspector Megure walking in front of Cafe Poirot. He congratulates the police on recently solving a case in record time, but apparently they arrested the wrong man. Conan meets up with them and Inspector Megure explains the case to them. A man was found dead in his home. At the crime scene were a rope and metal pipe, and the police believe the culprit entered by opening a hole in a glass window, knocked the victim unconscious with the metal pipe, and then strangled him to death. The victim's girlfriend's testimony pointed to her ex-boyfriend as a possible suspect, but...",/q1ot01A121bSWODHXoKkaLT3ReC.jpg,42543,https://vidsrc.to/embed/tv/30983/1/1058
3982380,1059,Okino Yoko and the Locked Attic (1),"Okino Yoko comes to the Mori Detective Agency to ask him to solve a murder that happened at a villa. Several days earlier, Yoko headed to a villa where a Nichiuri TV producer's sister went missing after she got married to scout the location. His sister's husband and brother- and sister-in-law were there as well. But the night they decided to stay at the villa... Just as he was preparing to explain his deduction, Kogoro shuts himself inside the bathroom instead. Wakita Kanenori from Iroha Sushi shows up at the office, and then--?!",/kmL5mCYQskfMPKInuOLTtrv53Hb.jpg,42543,https://vidsrc.to/embed/tv/30983/1/1059
3982493,1060,Okino Yoko and the Locked Attic (2),"Okino Yoko comes to the detective agency, and Wakita Kanenori and Conan end up having to solve the case she describes that happened at a certain villa. The people present at the villa during the case had all kinds of relationships with the woman who went missing two years ago, giving all of them possible motives for killing the murder victim in the case. While attempting to solve the case based on things Yoko found strange, Conan receives a message from Kogoro, who is in the bathroom...?",/eVgsJIuqe6hCmJ74AMT21FwRVWn.jpg,42543,https://vidsrc.to/embed/tv/30983/1/1060
4006548,1061,Police Academy Arc Wild Police Story CASE. Morofushi Hiromitsu,"While Instructor Onizuka is reprimanding his police cadets, Morofushi spots the missing person report for a young girl who went missing the previous night. His friends ask him why he's so interested in the girl, but simply explains that she looks similar to a girl he used to play with as a child and refuses to elaborate. With coaxing from his friends, Morofushi eventually opens up and begins telling them about the murders he witnessed as a child...",/mMk8zNBtBVNUyS6ZqTjunWLV7JK.jpg,42543,https://vidsrc.to/embed/tv/30983/1/1061
4031107,1062,The Spiral of Rain and Malice,"The Detective Boys discover an abandoned car by the river. Though they're interested in the car, they quickly head off to play because rain is forecasted for that evening. While playing soccer, Genta nearly runs into a nearby woman. She was speaking into a voice recorder, but their near collision leads to her playing soccer with the kids. After a while, they begin hearing thunder, so they leave behind the woman who seems to be waiting for someone. The next morning, Conan sees a certain story on the news...",/AaSXxOOwwUMkmh9w8XQ9OXji0f7.jpg,42543,https://vidsrc.to/embed/tv/30983/1/1062
4037257,1063,The Targeted Chicken Sexer,"Conan, Ran, and Kogoro arrive at a chicken egg factory. Kogoro is asked to investigate what's causing the strange things that have been happening to chicken sexer Nanba over the past few weeks and act as his bodyguard. They question the factory employees, but nobody can think of anyone who would want to harm him. However, one of his colleagues seems to have reservations about him. Furthermore, they learn about a chicken sexing legend from the reporter who has come to the factory to gather information. Later, when they attend Nanba's lecture, they witness an attack on him...",/9SCOzpSigTJto6XtVeThGE9LvOq.jpg,42543,https://vidsrc.to/embed/tv/30983/1/1063
4037260,1064,The Dreamy-Eyed Woman's Last Shot at Love,"Conan, Ran, and Sonoko have come to the newest date spot. When they discover the elderly Kamogawa Haru anxiously sitting on a bench, they go to speak to her believing she may be lost. Just then, a man appears. Conan and his friends assume he is Haru's son based on his appearance, but he is apparently her boyfriend Kazama Joji. Noticing that Haru is fairly wealthy, Sonoko believes Kazama, who is young enough to be Haru's son, is a gold-digger and cautions her against the relationship, but the couple blows her off...",/tu7AFXUWU3DxJoNF6FTLQPIAzwN.jpg,42543,https://vidsrc.to/embed/tv/30983/1/1064
4037261,1065,Detectives Don't Sleep,"A woman named Nishiwaki Kae arrives at the Mori Detective Agency where Conan and Kogoro are. She explains that someone has been breaking into her apartment while she's at work and asks Kogoro for help. The intruder, who began breaking in a month ago, apparently is not a thief, but leaves gifts for her. The three of them head to her apartment and discover a suitcase with a ribbon on it in the entryway. Believing it is a new gift from the intruder, Kogoro opens the suitcase and finds a dead body packed inside...",/p8hDc9c7zfk7D5Gf1nshkheNXKW.jpg,42543,https://vidsrc.to/embed/tv/30983/1/1065
