mediacontent_id,genre_id
5527,14
5528,8
5528,16
5529,5
5530,5
5530,8
5530,14
5531,1
5531,6
5531,8
5532,5
5532,14
5537,8
5538,2
5538,3
5538,5
5538,9
5539,2
5539,3
5539,9
5540,1
5540,2
5540,9
5541,1
5541,5
5541,17
5543,11
5544,2
5544,5
5544,8
5544,16
5548,5
5550,8
5550,14
5550,18
5553,1
5553,5
5553,14
5556,6
5556,11
5556,16
5560,5
5562,8
5562,16
5563,6
5563,8
5563,13
5564,8
5564,13
5564,14
5564,16
5568,5
5568,6
5569,6
5569,11
5570,11
5570,16
5572,5
5572,8
5573,5
5573,6
5573,8
5574,1
5574,6
5574,16
5575,6
5575,8
5575,16
5577,5
5577,8
5580,2
5581,5
5581,14
5582,2
5582,5
5584,5
5584,6
5585,5
5585,11
5588,11
5589,5
5589,8
5590,6
5590,8
5591,5
5596,5
5597,1
5597,5
5601,8
5601,18
5602,5
5602,6
5603,5
5603,6
5604,5
5608,7
5609,1
5609,2
5609,16
5610,5
5610,8
5611,1
5611,2
5611,8
5611,14
5611,17
5612,6
5612,16
5613,5
5613,13
5613,16
5614,8
5614,14
5615,8
5615,17
5617,5
5617,8
5617,14
5618,3
5618,9
5620,5
5620,14
5621,1
5621,5
5621,16
5625,8
5625,14
5628,1
5628,5
5628,8
5629,2
5629,3
5629,5
5630,6
5630,11
5630,16
5632,8
5633,6
5633,8
5633,14
5633,16
5635,8
5635,14
5636,5
5636,6
5638,1
5638,8
5643,7
5644,8
5646,8
5646,14
5649,11
5650,5
5650,6
5651,3
5651,5
5651,9
5651,17
5657,1
5657,5
5657,6
5663,11
5663,13
5663,16
5664,5
5664,14
5665,6
5665,16
5666,5
5666,8
5666,14
5667,8
5667,9
5667,14
5668,8
5669,7
5669,8
5670,5
5670,7
5672,2
5672,3
5672,9
5673,5
5673,8
5673,14
5675,5
5675,14
5678,1
5678,5
5678,6
5678,16
5679,11
5679,13
5680,6
5680,8
5682,8
5682,17
5684,7
5685,5
5685,8
5688,8
5689,6
5690,3
5690,8
5690,17
5693,8
5694,8
5694,14
5696,8
5696,14
5696,18
5699,1
5699,8
5699,18
5700,1
5704,11
5706,5
5706,8
5707,6
5707,8
5707,14
5710,1
5710,5
5712,6
5712,13
5712,16
5720,1
5720,2
5720,5
5721,8
5723,5
5723,14
5733,16
5735,7
5735,11
5736,7
5736,11
5741,8
5741,14
5742,5
5742,8
5745,5
5745,8
5745,14
5746,5
5747,8
5747,17
5755,11
5755,13
5764,16
5767,5
5768,5
5768,14
5771,11
5771,16
5772,5
5772,8
5773,5
5779,11
5780,5
5782,1
5782,2
5782,16
5784,11
5784,13
5784,16
5785,1
5785,5
5785,7
5786,1
5786,6
5786,8
5787,13
5787,16
5788,8
5791,8
5791,14
5792,3
5796,1
5796,2
5796,5
5797,9
5797,11
5799,8
5799,17
5801,5
5801,17
5802,5
5802,8
5803,1
5803,2
5803,5
5803,16
5804,5
5804,9
5809,6
5809,13
5809,16
5810,8
5812,8
5812,14
5816,2
5816,9
5817,8
5817,17
5818,8
5818,14
5820,7
5826,18
5828,8
5828,16
5829,3
5829,5
5829,8
5833,1
5833,11
5833,16
5836,5
5836,14
5838,8
5838,14
5840,2
5840,5
5840,8
5840,14
5841,2
5841,8
5843,1
5843,2
5843,16
5847,8
5849,5
5853,11
5856,5
5856,8
5856,14
5863,5
5863,14
5867,6
5867,8
5867,16
5872,1
5872,2
5872,16
5873,8
5874,5
5874,8
5875,8
5876,8
5876,14
5876,16
5876,17
5878,8
5878,14
5879,3
5879,5
5880,1
5880,2
5880,16
5881,8
5881,13
5882,2
5882,3
5882,9
5883,11
5883,16
5884,5
5884,11
5888,6
5888,8
5889,8
5889,14
5890,5
5890,8
5891,11
5893,6
5893,8
5893,14
5893,16
5896,5
5896,8
5899,1
5899,8
5899,17
5900,5
5900,6
5901,1
5901,6
5901,8
5902,5
5902,6
5902,8
5903,1
5903,16
5909,5
5909,8
5909,11
5909,16
5912,5
5912,6
5915,8
5915,17
5919,16
5922,5
5925,9
5925,11
5927,5
5929,5
5929,8
5929,14
5932,7
5938,5
5938,6
5938,16
5941,5
5941,8
5941,14
5942,5
5942,9
5943,5
5943,8
5943,14
5944,1
5944,2
5944,16
5945,5
5945,8
5947,8
5949,1
5949,5
5949,8
5949,14
5949,16
5951,8
5952,1
5952,2
5952,9
5953,8
5953,17
5954,6
5954,8
5955,8
5955,14
5956,6
5956,8
5957,5
5957,14
5959,6
5959,8
5959,13
5959,16
5961,16
5962,8
5962,14
5962,16
5963,8
5965,8
5965,17
5968,1
5968,5
5968,6
5968,8
5968,16
5969,5
5970,5
5970,8
5971,3
5971,9
5974,2
5974,9
5974,14
5979,11
5980,6
5980,11
5980,13
5984,8
5988,1
5988,2
5988,8
5989,6
5989,8
5990,5
5990,9
5991,5
5991,6
5991,8
5992,8
5993,8
5993,17
5995,8
5995,17
5999,1
5999,2
5999,3
5999,9
6001,5
6001,8
6002,5
6002,8
6003,5
6003,6
6003,8
6003,14
6003,16
6005,5
6005,7
6006,5
6006,14
6009,1
6009,6
6009,8
6012,5
6012,14
6013,1
6013,2
6013,5
6013,6
6014,1
6014,5
6014,6
6016,6
6016,8
6020,8
6020,14
6021,6
6021,8
6021,16
6022,6
6022,8
6023,5
6023,6
6023,8
6025,5
6027,8
6027,14
6030,5
6030,14
6031,8
6031,14
6039,5
6039,14
6040,11
6040,16
6041,8
6042,7
6044,11
6044,16
6049,6
6051,6
6051,8
6055,1
6055,6
6055,8
6055,16
6058,11
6058,13
6059,1
6059,16
6060,8
6062,7
6063,5
6064,8
6067,5
6067,16
6070,8
6086,6
6086,13
6086,16
6090,7
6093,2
6093,3
6093,9
6095,1
6095,5
6100,5
6100,14
6101,8
6101,13
6101,16
6107,8
6107,17
6111,2
6111,14
6116,2
6116,5
6116,14
6119,5
6122,5
6122,7
6123,7
6124,5
6125,5
6140,11
6140,13
6140,16
6141,1
6141,5
6141,16
6143,5
6143,6
6143,13
6145,11
6145,16
6148,8
6148,11
6148,16
6153,5
6155,5
6155,14
6156,1
6156,2
6156,5
6156,18
6157,1
6157,9
6158,2
6158,3
6159,8
6159,14
6162,2
6162,8
6162,13
6163,8
6163,14
6163,16
6166,7
6170,2
6178,8
6178,14
6181,17
6182,5
6182,14
6183,5
6183,14
6184,8
6184,9
6185,6
6185,8
6185,16
6186,8
6187,6
6187,8
6187,16
6192,8
6192,14
6193,5
6193,8
6193,16
6195,7
6196,1
6196,6
6196,8
6197,8
6197,13
6197,16
6201,8
6201,14
6202,5
6202,8
6202,14
6203,5
6204,1
6204,5
6204,9
6210,1
6210,5
6212,3
6212,5
6213,7
6214,6
6214,8
6214,16
6215,8
6215,14
6216,8
6217,8
6218,5
6218,8
6218,14
6219,1
6219,6
6219,8
6219,16
6220,8
6220,11
6220,16
6222,8
6222,14
6223,5
6223,6
6223,8
6225,8
6228,5
6228,8
6228,14
6232,2
6232,8
6235,8
6235,17
6237,8
6237,14
6238,5
6238,8
6238,14
6239,2
6239,9
6241,5
6241,8
6241,14
6242,11
6242,16
6244,6
6244,8
6245,5
6245,8
6245,14
6246,8
6249,5
6250,8
6250,11
6250,16
6251,3
6252,5
6252,8
6252,14
6254,3
6263,1
6263,6
6263,8
6263,13
6263,16
6264,7
6265,5
6265,8
6266,5
6266,8
6266,14
6267,8
6267,14
6267,16
6268,8
6268,14
6269,5
6269,6
6270,3
6270,5
6271,3
6279,6
6279,8
6279,16
6280,1
6280,6
6280,8
6281,6
6281,16
6283,1
6283,3
6285,6
6285,8
6286,5
6286,8
6286,14
6287,5
6288,6
6288,8
6288,14
6289,7
6290,11
6291,6
6291,8
6294,1
6294,5
6294,9
6295,5
6295,14
6296,5
6297,2
6297,5
6297,8
6298,3
6299,7
6300,1
6300,5
6300,6
6301,6
6301,8
6301,16
6302,11
6303,16
6305,8
6306,7
6308,5
6308,6
6310,5
6310,8
6313,5
6313,14
6314,5
6314,6
6315,5
6316,2
6316,9
6319,5
6319,8
6320,5
6322,1
6322,5
6322,6
6322,13
6322,16
6323,13
6323,16
6324,5
6324,8
6327,7
6329,8
6330,8
6330,16
6331,7
6332,5
6333,1
6333,2
6334,8
6335,6
6335,8
6335,14
6335,16
6336,8
6336,17
6337,6
6337,8
6337,16
6338,5
6341,5
6341,8
6341,14
6342,8
6342,14
6345,8
6347,8
6348,8
6349,8
6349,14
6350,1
6350,2
6350,3
6350,9
6357,5
6357,14
6358,5
6358,14
6365,3
6367,7
6368,7
6370,5
6370,8
6370,14
6371,1
6371,2
6371,3
6371,9
6373,5
6373,9
6374,1
6374,5
6375,7
6376,5
6376,8
6377,2
6377,3
6378,8
6379,11
6379,16
6380,6
6380,7
6382,8
6383,1
6383,6
6383,16
6385,8
6386,18
6387,1
6387,5
6387,6
6387,16
6390,5
6390,14
6395,1
6395,11
6400,6
6400,7
6405,2
6407,5
6407,14
6408,5
6408,7
6410,5
6410,8
6410,14
6412,5
6412,18
6415,5
6415,8
6417,1
6417,8
6417,16
6422,17
6422,18
6424,5
6425,5
6425,8
6425,9
6427,8
6428,2
6428,14
6428,18
6429,18
6433,8
6434,1
6434,2
6434,8
6434,17
6436,7
6440,5
6440,8
6440,16
6442,5
6449,8
6449,14
6452,8
6453,7
6454,8
6454,13
6454,16
6460,6
6460,8
6460,13
6461,8
6461,14
6461,18
6464,5
6465,5
6465,8
6465,9
6466,8
6466,14
6476,13
6476,16
6477,8
6480,5
6480,14
6482,5
6483,5
6483,14
6493,5
6493,14
6502,11
6502,16
6503,1
6503,2
6503,5
6506,1
6506,6
6506,8
6506,16
6509,8
6509,14
6510,8
6510,14
6514,11
6514,16
6515,6
6515,8
6515,14
6516,8
6516,14
6517,8
6523,5
6527,2
6527,14
6528,5
6530,8
6530,13
6530,16
6533,5
6533,6
6533,14
6534,1
6534,2
6535,5
6535,14
6536,1
6536,2
6536,3
6536,9
6537,1
6537,16
6538,6
6538,16
6539,1
6539,2
6539,9
6541,1
6541,9
6541,16
6542,5
6542,8
6542,14
6545,8
6545,14
6547,8
6547,9
6548,1
6548,5
6548,6
6549,5
6549,8
6549,14
6550,1
6550,2
6550,5
6551,5
6551,8
6551,16
6553,8
6553,14
6554,5
6554,8
6557,8
6558,5
6558,8
6558,14
6559,5
6560,1
6560,5
6560,6
6560,16
6561,5
6563,8
6564,1
6564,2
6564,9
6565,6
6565,8
6565,13
6566,1
6566,2
6566,5
6567,5
6567,6
6567,8
6567,16
6567,17
6571,5
6571,8
6572,5
6572,6
6573,5
6573,14
6574,1
6574,16
6577,1
6577,2
6578,5
6578,14
6579,5
6581,2
6581,5
6581,6
6581,13
6582,1
6582,2
6582,5
6583,1
6583,2
6584,1
6584,5
6586,5
6586,14
6587,5
6587,6
6587,8
6587,14
6588,8
6588,14
6588,16
6592,8
6593,5
6593,9
6593,14
6595,1
6595,6
6595,16
6597,1
6598,5
6603,8
6603,16
6604,5
6604,9
6609,8
6612,7
6614,5
6614,6
6614,14
6615,11
6616,1
6616,2
6616,5
6617,1
6617,8
6617,18
6618,1
6618,5
6619,5
6619,8
6620,5
6620,8
6624,1
6624,2
6624,5
6628,5
6628,14
6629,6
6629,11
6631,5
6631,11
6631,16
6636,5
6636,8
6636,14
6638,5
6638,14
6639,7
6645,8
6650,5
6650,6
6654,1
6654,2
6654,9
6656,11
6658,5
6658,14
6659,1
6659,5
6659,11
6660,8
6660,14
6662,5
6662,6
6663,5
6663,6
6664,1
6664,2
6664,16
6665,8
6665,9
6665,11
6665,14
6667,7
6668,8
6668,14
6670,5
6670,6
6671,8
6679,7
6684,8
6686,3
6687,5
6688,5
6688,8
6689,5
6689,8
6689,14
6691,1
6691,8
6691,14
6691,18
6696,5
6696,8
6696,14
6699,5
6699,8
6699,14
6702,5
6705,5
6705,6
6705,8
6705,16
6706,8
6706,17
6707,11
6708,5
6708,6
6708,8
6708,16
6709,1
6709,6
6709,16
6709,18
6710,5
6710,8
6710,14
6711,5
6711,8
6711,14
6713,3
6713,8
6713,14
6715,11
6718,1
6718,5
6718,16
6720,1
6720,5
6720,6
6721,1
6721,8
6722,1
6722,5
6723,1
6724,5
6724,6
6724,8
6731,8
6731,11
6731,13
6732,8
6734,5
6734,14
6734,16
6744,5
6744,11
6744,14
6748,11
6750,5
6750,8
6750,14
6751,13
6751,16
6752,5
6752,14
6753,5
6753,8
6754,8
6755,5
6755,9
6755,11
6755,13
6755,16
6760,8
6763,5
6764,1
6764,2
6764,5
6764,16
6765,5
6765,14
6768,8
6769,5
6769,14
6770,8
6770,14
6772,7
6773,2
6773,3
6773,5
6773,8
6774,11
6774,13
6775,7
6777,8
6780,7
6782,5
6783,5
6783,8
6783,14
6785,5
6785,8
6785,18
6787,8
6787,13
6787,16
6788,5
6788,8
6788,14
6789,8
6789,13
6789,14
6790,1
6791,5
6791,8
6793,5
6794,5
6796,6
6796,8
6797,6
6797,8
6797,13
6798,1
6798,5
6798,8
6800,1
6800,6
6800,16
6803,11
6803,16
6804,5
6804,6
6804,11
6807,5
6808,1
6808,2
6808,17
6809,6
6809,13
6809,16
6810,8
6810,16
6811,5
6812,1
6812,6
6812,8
6812,16
6814,1
6814,5
6814,6
6816,5
6817,2
6817,8
6818,8
6818,17
6820,8
6820,9
6820,11
6820,16
6821,5
6821,8
6821,17
6827,5
6832,8
6832,14
6835,11
6836,6
6836,16
6837,8
6837,14
6849,8
6849,9
6850,5
6850,8
6850,14
6851,8
6851,14
6852,6
6852,8
6853,5
6856,7
6857,1
6857,3
6857,9
6858,8
6858,16
6860,1
6860,6
6860,8
6860,16
6862,6
6862,8
6862,16
6863,5
6867,5
6867,8
6868,6
6868,8
6868,13
6869,6
6869,7
6870,6
6870,8
6870,13
6870,16
6872,1
6872,11
6872,16
6873,8
6874,1
6874,6
6879,8
6879,16
6880,11
6881,5
6881,8
6882,1
6882,2
6883,8
6883,14
6884,6
6884,8
6884,16
6885,8
6885,13
6885,14
6885,16
6886,2
6886,8
6886,14
6886,17
6887,8
6888,5
6889,3
6890,6
6890,8
6893,5
6893,6
6893,16
6898,6
6898,8
6899,2
6902,2
6902,8
6902,9
6909,11
6911,8
6912,5
6912,14
6918,8
6920,6
6920,16
6927,8
6927,14
6932,8
6934,1
6934,2
6934,16
6936,5
6936,9
6938,1
6938,2
6938,7
6939,8
6939,14
6942,5
6942,8
6942,14
6944,5
6944,8
6944,14
6945,7
6947,2
6947,8
6947,17
6948,7
6949,5
6949,8
6949,13
6950,5
6951,2
6951,5
6951,9
6952,11
6952,13
6952,16
6953,6
6953,8
6953,16
6954,5
6954,8
6957,5
6957,6
6957,8
6958,5
6958,9
6958,13
6958,16
6959,1
6959,2
6961,8
6961,14
6965,7
6967,11
6967,16
6970,5
6970,14
6971,6
6971,8
6971,16
6974,5
6974,6
6975,8
6975,11
6975,16
6978,5
6978,8
6979,8
6979,16
6981,8
6982,8
6982,17
6984,2
6984,8
6984,14
6985,8
6986,2
6986,8
6986,14
6987,6
6987,8
6987,11
6987,16
6990,2
6990,6
6990,8
6990,16
6992,5
6992,8
6993,5
6993,8
6994,1
6994,5
6994,6
6996,5
6997,6
6997,8
6998,8
6999,5
6999,14
7000,1
7000,2
7000,5
7001,3
7001,5
7004,5
7005,5
7007,1
7007,16
7008,8
7008,14
7009,8
7010,8
7010,14
7012,5
7012,9
7012,14
7013,6
7013,8
7013,16
7015,5
7015,14
7016,5
7017,1
7017,2
7017,16
7018,6
7018,13
7018,16
7019,5
7019,8
7020,8
7020,14
7022,1
7022,8
7022,16
7023,5
7023,8
7023,14
7024,8
7024,11
7026,5
7027,1
7027,8
7027,18
7028,5
7028,6
7030,8
7031,1
7031,6
7031,8
7031,16
7032,8
7032,14
7032,16
7033,5
7034,6
7034,8
7037,5
7037,6
7037,8
7038,8
7038,14
7040,1
7040,6
7040,16
7041,2
7041,5
7041,6
7041,14
7044,6
7044,14
7044,16
7045,9
7045,11
7046,5
7046,9
7046,11
7047,1
7047,6
7047,16
7048,1
7048,2
7048,5
7048,6
7049,5
7049,14
7050,5
7050,14
7052,8
7052,14
7053,5
7053,14
7054,8
7055,5
7055,14
7056,6
7056,8
7058,5
7059,8
7060,8
7061,8
7061,14
7062,6
7062,8
7063,2
7063,8
7064,8
7064,9
7064,14
7065,3
7065,5
7067,5
7067,8
7067,9
7069,8
7069,17
7070,18
7071,8
7071,14
7072,8
7073,5
7073,6
7073,13
7074,1
7074,2
7074,5
7074,14
7075,2
7075,5
7076,1
7076,6
7076,16
7078,8
7078,14
7079,8
7079,11
7079,14
7080,5
7080,8
7080,14
7082,5
7082,14
7083,8
7083,14
7084,5
7084,14
7085,5
7085,14
7086,5
7086,8
7086,14
7087,5
7087,8
7088,8
7088,14
7089,5
7089,8
7090,1
7090,2
7090,8
7091,5
7091,14
7092,8
7092,14
7093,5
7096,7
7099,2
7099,3
7099,9
7101,5
7102,1
7102,5
7102,6
7103,5
7107,5
7107,13
7107,16
7108,1
7108,6
7108,8
7108,16
7109,8
7109,14
7114,16
7115,11
7115,13
7115,16
7116,13
7116,16
7117,5
7117,11
7118,3
7121,5
7121,14
7122,5
7122,8
7122,17
7123,6
7123,8
7124,7
7125,8
7127,1
7127,8
7127,16
7131,8
7131,14
7132,5
7134,6
7134,8
7141,7
7142,5
7143,1
7143,8
7143,17
7149,5
7149,8
7149,14
7150,5
7151,8
7151,14
7153,1
7153,2
7153,9
7154,8
7154,14
7155,5
7155,8
7156,7
7156,17
7158,8
7160,6
7160,8
7161,5
7161,8
7162,2
7162,14
7162,17
7163,1
7163,2
7163,13
7163,16
7164,2
7164,9
7165,8
7165,14
7167,8
7167,14
7169,5
7169,14
7171,6
7171,7
7173,5
7173,14
7175,1
7175,5
7175,6
7176,6
7176,8
7176,16
7177,8
7178,8
7178,14
7179,8
7179,14
7181,8
7181,14
7184,8
7184,14
7190,8
7191,5
7192,1
7192,8
7193,1
7193,5
7193,6
7193,13
7202,5
7202,11
7205,1
7205,2
7205,8
7206,5
7208,8
7208,11
7209,5
7211,5
7211,8
7211,14
7212,5
7212,14
7212,17
7215,2
7215,14
7215,17
7216,1
7216,6
7216,8
7217,13
7217,16
7218,8
7218,18
7219,6
7219,8
7219,16
7223,6
7223,13
7223,16
7225,7
7228,3
7228,5
7228,9
7234,8
7235,1
7235,6
7235,11
7236,5
7236,8
7238,8
7238,14
7238,17
7243,8
7245,11
7245,16
7247,2
7247,5
7247,9
7251,6
7251,8
7251,16
7254,16
7255,5
7255,14
7256,1
7256,2
7256,7
7256,8
7257,3
7258,5
7258,6
7259,8
7260,5
7260,8
7260,14
7262,1
7262,2
7263,8
7264,8
7265,8
7265,14
7266,5
7266,11
7282,1
7282,2
7282,5
7282,11
7285,8
7292,5
7292,17
7293,5
7293,14
7294,5
7297,5
7297,8
7299,8
7301,8
7302,2
7302,9
7302,14
7303,8
7305,16
7306,5
7306,6
7306,8
7306,13
7307,2
7307,8
7308,1
7308,2
7308,5
7310,1
7310,6
7310,16
7311,8
7311,14
7312,8
7316,5
7317,5
7318,8
7319,5
7319,11
7319,13
7319,16
7320,8
7320,14
7321,1
7321,2
7321,6
7321,8
7321,16
7323,5
7323,8
7324,2
7324,18
7325,5
7325,6
7326,6
7326,8
7326,13
7327,8
7328,8
7333,8
7333,13
7333,16
7335,5
7336,8
7344,7
7345,1
7345,2
7345,5
7345,14
7346,5
7346,14
7349,8
7352,5
7352,8
7352,14
7354,5
7354,6
7354,8
7354,14
7357,8
7357,14
7360,11
7361,8
7361,14
7362,16
7364,5
7364,6
7364,8
7366,5
7366,8
7366,14
7367,5
7367,6
7367,16
7368,1
7368,6
7368,8
7368,16
7369,2
7369,5
7369,13
7371,6
7371,8
7371,16
7372,1
7372,2
7372,8
7373,1
7373,9
7375,5
7375,14
7376,1
7376,2
7376,8
7376,16
7377,6
7379,8
7379,17
7380,5
7380,9
7381,5
7381,6
7381,16
7382,6
7382,8
7382,13
7382,16
7386,8
7387,11
7390,7
7394,5
7395,5
7395,8
7396,8
7396,14
7411,5
7411,11
7414,5
7414,6
7414,8
7419,5
7419,8
7419,16
7439,1
7439,6
7439,8
7440,7
7443,7
7444,5
7444,9
7444,14
7445,1
7445,8
7445,16
7448,5
7449,8
7449,11
7449,16
7450,8
7451,5
7451,8
7454,1
7454,2
7454,11
7457,5
7457,14
7458,1
7458,17
7459,8
7460,5
7460,8
7477,6
7477,11
7477,16
7479,8
7479,16
7481,8
7482,1
7486,8
7486,14
7487,14
7492,8
7492,11
7493,8
7541,5
7541,8
7541,14
7560,8
7560,16
7560,17
7561,8
7561,9
7562,1
7562,6
7564,6
7564,8
7566,7
7569,1
7569,2
7569,16
7570,1
7570,2
7570,16
7572,8
7573,1
7573,2
7573,16
7579,8
7579,14
7581,8
7581,14
7584,5
7584,8
7584,14
7587,6
7587,8
7587,16
7614,14
7614,18
7615,8
7615,14
7616,6
7616,13
7616,16
7618,8
7619,8
7620,5
7624,8
7636,6
7636,8
7636,11
7636,13
7636,16
7646,8
7647,5
7650,8
7650,11
7657,1
7657,2
7657,9
7657,11
7657,16
7698,8
7698,16
7700,2
7700,8
7700,16
7701,5
7701,14
7702,5
7702,8
7704,1
7704,2
7704,16
7704,17
7705,5
7705,14
7706,5
7707,5
7707,8
7707,14
7708,5
7708,9
7708,14
7713,11
7713,13
7713,14
7714,2
7714,14
7716,5
7716,14
7720,1
7720,2
7720,5
7720,8
7727,5
7728,6
7728,8
7728,14
7728,16
7730,5
7730,8
7742,5
7742,8
7742,11
7743,2
7745,5
7748,6
7748,8
7748,14
7749,5
7753,8
7756,8
7756,17
7757,2
7757,9
7766,8
7767,8
7767,14
7773,8
7773,16
7781,5
7781,8
7782,1
7782,8
7782,16
7786,7
7789,8
7792,6
7792,8
7792,16
7802,1
7802,16
7810,1
7810,2
7811,1
7811,2
7812,1
7812,2
7815,5
7820,8
7822,2
7822,8
7822,14
7826,5
7826,9
7826,14
7831,5
7831,6
7831,13
7832,5
7832,13
7833,5
7833,6
7833,13
7834,5
7834,6
7834,13
7843,5
7844,1
7844,2
7844,5
7845,1
7845,5
7845,11
7846,1
7846,5
7846,11
7846,16
7879,5
7882,11
7883,8
7883,11
7883,13
7884,5
7888,5
7888,14
7889,8
7889,18
7891,8
7891,11
7894,18
7895,1
7895,6
7895,8
7896,18
7899,1
7899,8
7899,9
7900,11
7916,5
7916,14
7920,5
7920,6
7924,6
7924,8
7924,13
7924,16
7925,1
7925,2
7925,8
7926,6
7926,8
7926,16
7930,5
7930,11
7930,16
7932,7
7934,5
7936,8
7936,17
7937,8
7937,14
7938,8
7939,8
7940,8
7943,6
7943,13
7943,16
7944,8
7944,14
7951,9
7951,11
7976,8
7979,7
7980,8
7980,17
7982,8
7982,11
7982,13
7983,5
7983,8
7984,11
7986,1
7987,9
7987,11
7988,2
7988,5
7988,16
7991,1
7991,5
8008,9
8008,14
8010,8
8012,5
8012,8
8014,8
8015,2
8015,3
8015,5
8015,9
8016,1
8016,6
8016,16
8019,11
8019,13
8019,16
8024,8
8024,14
8025,6
8025,8
8033,5
8033,6
8033,14
8035,11
8035,16
8042,6
8042,8
8043,5
8043,8
8044,6
8044,8
8045,1
8045,8
8045,17
8057,8
8057,14
8092,11
8093,1
8093,2
8093,8
8093,16
8094,8
8094,13
8094,16
8094,18
8117,1
8117,5
8117,6
8118,1
8119,8
8121,5
8121,8
8125,8
8125,14
8126,8
8126,13
8126,16
8128,8
8128,17
8131,5
8132,8
8136,6
8136,11
8137,11
8138,11
8142,1
8142,6
8142,16
8143,8
8143,14
8153,8
8154,5
8154,8
8167,2
8167,14
8169,18
8183,5
8183,8
8189,5
8189,9
8190,5
8190,8
8190,14
8190,17
8191,8
8191,14
8195,8
8196,5
8196,8
8197,8
8197,14
8199,8
8199,9
8199,13
8207,1
8207,16
8225,11
8228,6
8228,13
8232,5
8232,14
8235,5
8235,14
8236,8
8236,16
8238,5
8238,6
8241,1
8241,2
8241,5
8241,16
8253,2
8253,3
8253,5
8253,6
8254,5
8254,8
8254,9
8254,14
8261,8
8264,7
8266,8
8266,14
8268,1
8268,6
8268,16
8270,5
8270,8
8270,14
8275,5
8275,8
8275,14
8293,5
8293,8
8293,14
8302,5
8302,6
8302,8
8302,14
8327,8
8327,14
8331,5
8331,14
8335,8
8335,14
8336,5
8336,14
8337,5
8338,8
8341,2
8341,5
8341,6
8341,8
8360,3
8360,5
8360,9
8360,14
8361,2
8361,16
8362,5
8363,5
8364,8
8366,5
8368,2
8368,9
8369,6
8369,13
8369,16
8370,1
8370,2
8370,8
8371,1
8372,5
8375,7
8378,8
8379,8
8380,1
8380,5
8383,5
8383,14
8385,5
8385,14
8387,5
8387,6
8391,5
8391,8
8402,5
8402,14
8405,8
8405,11
8410,6
8410,16
8424,3
8424,5
8425,5
8425,9
8425,11
8426,3
8446,8
8446,17
8447,2
8447,11
8450,8
8450,14
8451,6
8451,8
8454,5
8454,8
8456,8
8456,16
8458,8
8459,8
8459,14
8461,5
8461,7
8461,8
8462,8
8463,8
8464,7
8465,6
8465,8
8477,8
8477,14
8481,2
8481,8
8481,17
8482,8
8482,9
8482,11
8484,8
8484,17
8487,5
8487,14
8492,8
8492,9
8493,1
8493,8
8493,17
8494,8
8495,6
8495,8
8500,1
8500,2
8501,1
8501,11
8501,16
8502,8
8502,14
8506,8
8506,16
8507,8
8507,11
8511,5
8511,14
8512,5
8518,8
8518,14
8521,8
8521,11
8526,1
8526,2
8526,5
8528,5
8529,5
8529,8
8530,8
8531,5
8531,6
8532,8
8533,8
8533,14
8534,2
8534,8
8535,8
8542,5
8571,5
8571,8
8575,5
8575,8
8575,14
8577,7
8578,1
8578,5
8578,11
8580,8
8580,9
8581,8
8582,7
8587,7
8591,2
8591,16
8593,6
8593,8
8593,16
8596,5
8596,6
8596,13
8600,6
8600,8
8601,7
8604,1
8604,2
8604,5
8604,6
8605,1
8605,5
8605,6
8607,3
8607,5
8607,8
8610,5
8610,9
8610,14
8611,5
8611,14
8614,5
8614,14
8617,8
8620,5
8620,8
8620,9
8622,7
8623,5
8623,14
8626,11
8632,5
8632,8
8632,14
8633,1
8633,2
8636,1
8636,2
8638,8
8638,14
8640,1
8640,2
8640,8
8640,17
8643,5
8643,14
8644,1
8645,6
8645,8
8645,16
8650,8
8656,6
8656,8
8665,1
8665,8
8665,16
8666,1
8666,6
8666,9
8667,8
8667,14
8670,5
8684,8
8684,16
8685,8
8690,8
8690,17
8695,5
8695,14
8711,5
8712,5
8712,14
8713,2
8713,9
8714,8
8718,3
8720,5
8724,8
8727,8
8730,1
8730,8
8730,17
8738,5
8738,8
8738,14
8748,5
8748,14
8753,7
8754,8
8755,7
8765,6
8765,13
8765,16
8771,6
8771,13
8771,16
8772,8
8772,16
8773,6
8773,13
8773,16
8774,6
8774,13
8774,16
8778,6
8778,13
8778,16
8781,16
8781,17
8782,1
8782,2
8782,5
8783,8
8783,13
8783,16
8784,5
8784,8
8784,14
8795,3
8795,8
8796,5
8796,14
8798,6
8798,8
8798,16
8799,5
8799,8
8799,14
8800,8
8800,16
8807,2
8807,5
8808,5
8808,8
8808,14
8809,5
8809,8
8809,14
8813,8
8813,14
8814,1
8814,2
8814,5
8814,13
8815,11
8815,13
8827,5
8831,6
8831,16
8832,1
8832,2
8832,8
8833,8
8833,14
8835,1
8835,8
8835,16
8836,8
8836,13
8836,14
8836,16
8838,8
8838,14
8840,8
8840,14
8844,8
8848,5
8848,8
8860,1
8860,6
8860,8
8860,16
8861,1
8861,11
8864,5
8864,8
8865,1
8865,2
8865,13
8865,16
8866,5
8866,14
8869,5
8869,8
8869,14
8870,5
8870,8
8873,8
8874,5
8874,11
8875,8
8879,8
8879,13
8879,16
8880,8
8894,11
8894,16
8905,1
8905,2
8905,8
8906,11
8907,1
8907,3
8907,5
